"Stories","Informed","DNA","GM","NaturalSelection","PCR","UndDNA","UndGM","UndNaturalSelection","UndPCR","BeforePand_1","BeforePand_2","BeforePand_3","ViewChange1","ViewChange2","ViewChange3","Statements_1","Statements_2","Statements_3","Statements_4","Statements_5","Statements_6","Statements_7","Statements_8","Statements_9","Statements_10","Statements_11","Statements_12","AttGenetics","Optimism","SciRelationship","ThreeMonths1","ThreeMonths2","ThreeMonths3","ThreeMonths4","ThreeMonths5","ThreeMonths6","WhoTrust01","WhoTrust02","WhoTrust03","WhoTrust04","WhoTrust05","WhoTrust06","WhoTrust07","WhoTrust08","WhoTrust09","WhoTrust10","WhichTrust01","WhichTrust02","WhichTrust03","WhichTrust04","WhichTrust05","WhichTrust06","WhichTrust07","WhichTrust08","WhichTrust09","WhichTrust10","WhichTrust11","WhichTrust12","WhichTrust13","WhichTrust14","WhichTrust15","WhichTrust16","WhichTrust17","HeardGenes","ThoughtGenes","TheseDays","TrustSci","TrustGenet","TrustGeol","PandTrustSci","PandTrustGenet","PandTrustGeol","Pfiz","Glaxo","HadCov","CovVac","PV11_Mode","PV11_Weight","SF_Region_N","RS_Age_Exact","RS_Sex","RS_EthnicGroup","RS_Religiosity","RS_EnglishLanguage","RS_EducationLevel","RS_NSSEC_OperationalCat","RS_Twitter","RS_LinkedIn","RS_Smartphone","RS_PoliticalEngagement","RS_ClimateChange","SF_OAC","RS_VotedGE17","RS_VoteChoice17","RS_VotedGE19","RS_VoteChoice19","RS_EUReferendumChoice16","RS_RichPeopleGetAwayWithIt","RS_RespectUKValues","RS_ProtectWorkingConditionsWages","RS_BusinessOverregulated","RS_NationalisePublicServicesIndustries","RS_TolerateUnconventional","RS_TougherSentences","RS_RedistributeIncome","RS_FewerImmigrants","RS_AbolishMonarchy","ID","sci_self_under","gen_self_under","scigen_self_under","self_change_under","attitude_prior","attitude_change","sci_know","ThreeMonthExposure","Who2Trust","GeneConciousness","TrustScientists","ChangeTrustScientists","HadCov_recoded","CovVac_recoded","Age","education_level","religion","politics"
3,2,4,4,3,3,0,0,0,1,1,0,0,1,1,-1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,3,3,0,2,0,2,2,1,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.02943493816025,"E12000003 (Yorkshire & Humberside)",67,"Female","White British","Religious (practising)","English is main language but not the only one","Non-degree level qualifications",NA,"Yes","No","Yes","Very closely","It is mainly caused by human activity","White suburban communities","Voted","Conservatives","Voted","Conservatives","Leave",-1,1,-1,-1,-1,-1,2,-1,0,2,117,0.833333333333333,0.875,0.861111111111111,0.25,0.166666666666667,0.333333333333333,0.75,0.6,0.333333333333333,0.6,0.666666666666667,0.5,0,1,67,1,2,-0.05
2,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,1,1,1,0,1,1,-1,1,0,0.5,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,-1,1,2,-1,-1,NA,2,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.84264615975168,"E12000003 (Yorkshire & Humberside)",75,"Female","White British","Religious (not actively practising)","English is only language","No academic or vocational qualifications","L7.1: Intermediate clerical and administrative occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","Self-sufficient retirement",NA,NA,"Voted","Conservatives","Leave",2,2,0,1,2,0,2,2,2,2,118,0.666666666666667,0.375,0.472222222222222,0,0.166666666666667,0,0.5,0,0.266666666666667,0.1,0.166666666666667,0,0,1,75,0,1,0.75
2,1,2,2,1,1,0,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,-1,1,0,-1,1,-1,1,0.5,0.5,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,NA,0,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.928049598419545,"E12000007 (London)",48,"Female","Any other White background","Not religious","English is only language","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Young families and students","Voted","Labour","Voted","Labour","Leave",-1,1,-2,0,-1,-2,2,-1,0,0,119,0.5,0.375,0.416666666666667,0,-0.166666666666667,0,0.25,0.4,0.133333333333333,0.6,0.333333333333333,0,0,1,48,1,0,-0.2
2,1,3,2,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,-1,1,1,-1,1,-1,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,3,-1,0,1,1,1,0,1,0,NA,"No","Yes, and I have already been vaccinated","Telephone interview",2.90608787723108,"E12000003 (Yorkshire & Humberside)",NA,"Female","White British","Religious (practising)","English is main language but not the only one","Non-degree level qualifications",NA,"No","No","No","Fairly closely","It is mainly caused by human activity","Hard-pressed ethnic mix",NA,NA,"Voted","Conservatives",NA,1,2,-2,-1,-2,-1,2,0,-1,1,120,0.5,0.3125,0.375,0.25,0,-0.333333333333333,0.416666666666667,0,0.2,0.4,0.333333333333333,0.333333333333333,0,1,NA,1,2,-0.05
3,2,4,4,2,2,0,0,1,0,-1,1,-1,-1,0,0,1,1,1,1,1,1,-1,-1,-1,1,-1,1,0.5,0.5,0.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,-2,-2,-1,-2,2,2,2,0,NA,"No","No, I would not get vaccinated","Online s/cquestionnaire",0.835295391790356,"E12000003 (Yorkshire & Humberside)",37,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","Yes","Yes","Yes","Not very closely","It is mainly caused by human activity","Hard-pressed ethnic mix","Did not vote","Did not vote","Did not vote","Did not vote","Did not vote",-1,1,-1,-2,1,1,2,2,0,1,121,0.833333333333333,0.75,0.777777777777778,0.25,-0.166666666666667,-0.333333333333333,0.333333333333333,0.2,0.2,0.2,-0.833333333333333,1,0,0,37,1,0,0.2
2,2,4,4,3,3,0,0,0,0,0,1,1,-1,-1,1,1,1,1,0,-1,0,1,0,0,0,-1,1,1,1,0.5,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,0,0,0,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.730515524112888,"E12000003 (Yorkshire & Humberside)",43,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L13.4: Routine operative occupations","Yes","No","Yes","Not at all","It is mainly caused by human activity","Hard-pressed ethnic mix","Voted","UKIP","Voted","Other party or individual","Leave",2,2,-1,0,-2,1,2,-1,0,1,122,0.666666666666667,0.875,0.805555555555555,0,0.333333333333333,-0.333333333333333,0.25,0.2,0.133333333333333,0,0.666666666666667,0.166666666666667,1,1,43,1,0,0.2
2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,0.5,0.5,0.5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1,1,1,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.16455351624884,"E12000001 (NE England)",54,"Female","White British","Not religious","English is only language","No academic or vocational qualifications","L12.2: Semi-routine service occupations","No","No","Yes","Not at all","It is entirely caused by human activity","Young hard-pressed families","Voted","Labour","Voted","Conservatives","Leave",-2,2,-2,-1,-2,-1,2,-1,2,2,123,0.666666666666667,0.5,0.555555555555555,0,0,0,0.5,0.4,0.0666666666666667,0.6,0,0.5,1,1,54,0,0,-0.05
2,1,3,2,4,0,0,0,0,0,1,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.5,0.5,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,0,0,0,NA,-1,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.568784161968981,"E12000004 (East Midlands)",34,"Female","White British","Not religious","English is main language but not the only one","Non-degree level qualifications","L4.2: Lower professional and higher technical occupations - ‘New’ employees","No","No","Yes","Not at all","It is partly caused by natural processes and partly caused by human activity","Private renting new arrivals","Did not vote","Did not vote","Did not vote","Did not vote","Remain",2,1,-1,0,-1,-1,2,2,-1,2,124,0.5,0.5625,0.541666666666667,0,0,0,1,0.2,0.0666666666666667,0.2,0.666666666666667,0,1,1,34,1,0,0.25
3,3,4,4,4,4,0,0,0,0,1,1,1,0,0,0,1,1,1,-1,1,-1,1,1,1,1,1,1,0,0.5,0.5,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,0,2,1,1,0,0,0,-2,NA,"Yes, confirmed by a positive test","Yes, but I am yet to be vaccinated","Telephone interview",0.622545467304774,"E12000004 (East Midlands)",27,"Male","Any other White background","Religious (not actively practising)","English is main language but not the only one","Non-degree level qualifications","L12.6: Semi-routine clerical occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Private renting new arrivals","Did not vote","Did not vote","Did not vote","Did not vote","Did not vote",-1,1,-2,0,-2,-1,0,-1,-1,2,125,1,1,1,0,0.5,0,0.666666666666667,1,0.0666666666666667,0.6,0.666666666666667,0,1,1,27,1,1,-0.25
2,2,4,4,3,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.830838162382345,"E12000004 (East Midlands)",50,"Female","White British","Religious (practising)","English is main language but not the only one","Degree level qualification(s)","L9.1: Own account workers (non-professional)","No","No","Yes","Very closely","It is mainly caused by human activity","Social renting young families","Voted","Conservatives","Voted","Green Party","Leave",0,0,0,0,0,-2,1,0,-2,2,126,0.666666666666667,0.6875,0.680555555555555,0,-0.166666666666667,0,0.75,0,0.0666666666666667,0.6,0.333333333333333,0,0,1,50,2,2,-0.05
3,2,4,4,3,2,0,0,0,0,0,1,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,3,1,0,1,1,1,0,0,0,1,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.847923864913018,"E12000009 (SW England)",24,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Multi-ethnic hardship",NA,NA,"Voted","Labour","Did not vote",-1,1,-1,1,-1,-1,2,-2,0,0,127,0.833333333333333,0.8125,0.819444444444445,0,0.166666666666667,0,0.666666666666667,0,0.2,0.4,0.5,0,1,1,24,2,0,-0.1
2,2,3,2,2,1,0,0,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,1,1,-1,1,1,1,0.5,-0.5,0.5,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1,1,1,-1,-1,-1,1,NA,"No","Prefer not to answer","Online s/cquestionnaire",0.777498560373313,"E12000009 (SW England)",40,"Female","Indian","Religious (practising)","English is main language but not the only one","Degree level qualification(s)","L3.1: Higher professional occupations - ‘Traditional’ employees","No","No","Yes","Not very closely","It is entirely caused by human activity","White suburban communities","Voted","Conservatives","Voted","Conservatives","Leave",-2,1,-2,-2,-2,-2,2,-2,-1,-1,128,0.666666666666667,0.5,0.555555555555555,-0.25,-0.166666666666667,-1,0.5,0.6,0.0666666666666667,0.7,0.5,-0.5,0,NA,40,2,2,-0.55
3,2,4,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,1,1,0.5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,-1,1,1,0,0,0,NA,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.20432113887162,"E12000009 (SW England)",75,"Female","White British","Religious (practising)","English is only language","Degree level qualification(s)","L3.1: Higher professional occupations - ‘Traditional’ employees","No","No","No","Very closely","It is partly caused by natural processes and partly caused by human activity","White suburban communities","Voted","Liberal Democrats","Voted","Liberal Democrats","Remain",NA,1,NA,NA,NA,NA,NA,2,-1,2,129,0.833333333333333,0.625,0.694444444444445,0,0.5,0,0.666666666666667,0,0.333333333333333,0.2,0.333333333333333,NA,0,1,75,2,2,0.5
2,1,2,2,1,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,1,-1,0,-1,0,-1,-1,NA,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1,1,1,1,0,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.22903436953266,"E12000009 (SW England)",62,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L10: Lower supervisory occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","White suburban communities","Voted","Liberal Democrats","Did not vote","Did not vote","Remain",-1,0,-1,0,-1,-1,0,-2,0,2,130,0.5,0.3125,0.375,0,-0.166666666666667,0,0.166666666666667,0,0.133333333333333,0,0.5,0,0,1,62,1,0,-0.2
2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,0,1,-1,0,1,0,0,0.5,0.5,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NA,0,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.846907172676744,"E12000009 (SW England)",43,"Female","White British","Not religious","English is main language but not the only one","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","No","No","Yes","Fairly closely","It is entirely caused by human activity","Young hard-pressed families","Voted","Green Party","Voted","Conservatives","Remain",-1,2,-1,1,-2,0,-2,-2,0,1,131,0.666666666666667,0.75,0.722222222222222,0,0,0,0.416666666666667,0.6,0.133333333333333,0.2,0,0,1,1,43,1,0,-0.2
3,2,3,3,1,0,0,0,0,0,1,1,-1,1,1,0,1,1,-1,1,1,-1,1,1,1,1,-1,1,0.5,0.5,0.5,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,3,4,0,1,1,1,1,0,0,0,NA,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.669597660195663,"E12000009 (SW England)",61,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L11.2: Lower technical process operative occupations","No","No","Yes","Very closely","It is mainly caused by human activity","Ageing industrious workers","Voted","Labour","Voted","Labour","Remain",0,1,-1,0,-1,-1,1,-1,1,1,132,0.833333333333333,0.4375,0.569444444444445,0,0.166666666666667,0.666666666666667,0.5,0.4,0.466666666666667,0.7,0.5,0.166666666666667,1,1,61,1,0,0
3,2,4,4,4,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,1,1,1,0,0,0,-1,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.34158321328131,"E12000008 (SE England)",42,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L4.2: Lower professional and higher technical occupations - ‘New’ employees","No","Yes","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Multi-ethnic professionals with families","Did not vote","Did not vote","Did not vote","Did not vote","Leave",1,1,-2,0,0,0,2,-1,1,1,133,0.833333333333333,0.75,0.777777777777778,0,0,0.666666666666667,1,0.2,0.0666666666666667,0,0.5,0,1,1,42,1,0,0.15
2,2,2,3,3,0,0,0,0,0,1,-1,0,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,-1,1,1,2,0,1,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.975773330716015,"E12000008 (SE England)",70,"Female","White British","Not religious","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","Yes","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Ageing in suburbia","Voted","Liberal Democrats","Voted","Liberal Democrats","Remain",1,1,-2,0,1,-2,0,1,-1,2,134,0.666666666666667,0.5,0.555555555555555,0,0,0.666666666666667,0.833333333333333,0.4,0.0666666666666667,0.4,0.666666666666667,0.166666666666667,0,1,70,2,0,0.05
2,2,4,4,3,2,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.379083719297,"E12000008 (SE England)",44,"Male","Indian","Religious (practising)","English is a second language (at most)","Degree level qualification(s)",NA,"Yes","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Achieving minorities","Voted","Conservatives","Voted","Conservatives","Remain",0,0,0,0,1,0,0,1,0,0,135,0.666666666666667,0.8125,0.763888888888889,0.75,0.166666666666667,0,1,0.2,0.133333333333333,0.6,0.5,0,0,1,44,2,2,0.1
2,2,4,2,0,1,0,0,0,-1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,-1,1,0,0.5,1,0.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,-1,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.541963528787407,"E12000008 (SE England)",69,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Achieving minorities","Voted","Conservatives","Voted","Conservatives","Leave",NA,2,-1,NA,0,-1,2,1,2,2,136,0.666666666666667,0.4375,0.513888888888889,-0.25,0,0.333333333333333,0.5,0.2,0.0666666666666667,0.2,0.5,0,0,1,69,1,1,0.4375
3,3,4,4,4,3,0,0,0,1,0,-1,-1,0,0,0,1,1,-1,1,1,1,-1,1,1,1,1,1,1,0.5,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.763843028609693,"E12000008 (SE England)",32,"Male","Black Caribbean","Not religious","English is only language","Non-degree level qualifications","L4.2: Lower professional and higher technical occupations - ‘New’ employees","No","No","Yes","Fairly closely","It is mainly caused by human activity","Achieving minorities","Voted",NA,"Voted","Labour","Remain",2,1,-1,0,0,-1,0,1,-2,1,137,1,0.9375,0.958333333333333,0.25,-0.333333333333333,0,0.666666666666667,0.4,0.133333333333333,0.6,0,0,0,1,32,1,0,0.05
3,2,4,4,4,3,0,0,0,0,-1,-1,1,-1,0,0,1,1,1,-1,-1,1,1,-1,1,1,1,1,0.5,0.5,0.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.417947140451584,"E12000008 (SE England)",69,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","Achieving minorities","Voted","Conservatives","Voted","Conservatives","Remain",-1,2,-2,1,-2,-2,2,-1,0,2,138,0.833333333333333,0.9375,0.902777777777778,0,-0.166666666666667,-0.333333333333333,0.5,0.4,0.0666666666666667,0.6,0.5,0,0,1,69,1,2,-0.05
2,2,2,3,3,1,0,0,0,1,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,3,-1,0,0,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.923890950561285,"E12000008 (SE England)",56,"Male","White British","Religious (not actively practising)","English is only language","Degree level qualification(s)","L4.3: Lower professional and higher technical occupations - ‘Traditional’ self-employed","No","Yes","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Families in terraces and flats","Voted","Liberal Democrats","Voted","Labour","Remain",-1,0,-2,-1,0,-1,0,-1,-2,0,139,0.666666666666667,0.5625,0.597222222222222,0.25,-0.166666666666667,0,1,0.6,0.266666666666667,0.4,0.166666666666667,0,0,1,56,2,1,-0.4
2,2,4,4,4,0,0,0,0,0,-1,0,-1,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,0,0.5,-0.5,0.5,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,3,1,0,1,1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.07932822117555,"E12000008 (SE England)",47,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Families in terraces and flats","Voted","Conservatives","Voted","Conservatives","Leave",1,1,-2,0,-1,0,0,1,0,2,140,0.666666666666667,0.75,0.722222222222222,0,-0.333333333333333,0,0.75,0.6,0.466666666666667,0.4,0.5,0,0,1,47,1,2,0.1
3,2,4,4,4,4,0,0,0,1,0,1,1,0,0,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,0,0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,1,0,2,1,0,0,0,NA,"Yes, my own suspicions","No, I would not get vaccinated","Online s/cquestionnaire",0.841602455579521,"E12000008 (SE England)",36,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","Yes","Yes","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Families in terraces and flats","Voted","Conservatives","Voted","Conservatives","Leave",-1,1,-1,-1,1,0,2,-1,1,2,141,0.833333333333333,1,0.944444444444445,0.25,0.333333333333333,0,0.5,0.2,0,0.2,0.5,0.166666666666667,1,0,36,2,0,0.15
2,1,3,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,-1,0,0,0.5,0.5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.616870308812337,"E12000008 (SE England)",49,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Not very closely","It is mainly caused by human activity","Families in terraces and flats","Did not vote","Did not vote","Voted","Labour","Leave",-1,1,-2,1,0,-1,1,0,-1,0,142,0.5,0.4375,0.458333333333333,0,0.166666666666667,0,0.5,0.2,0,0,0.5,0,0,1,49,1,0,-0.1
1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,0,0,0,1,0,-1,0,0.5,0.5,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-1,2,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.14545344609732,"E12000008 (SE England)",72,"Female","White British","Not religious","English is only language","Non-degree level qualifications",NA,"No","No","Yes","Very closely","It is mainly caused by human activity","Families in terraces and flats","Voted","Labour","Voted","Labour","Remain",-1,-1,-1,0,-2,-1,-1,-2,-2,0,143,0.5,0.375,0.416666666666667,0,0,0,0.25,0.2,0.133333333333333,0,0.666666666666667,0,0,1,72,1,0,-0.55
3,2,3,3,2,4,0,0,0,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,3,0,2,2,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.772629253547601,"E12000008 (SE England)",38,"Female","White British","Not religious","English is only language","Degree level qualification(s)","L6: Higher supervisory occupations","No","No","Yes","Fairly closely","It is entirely caused by human activity","Indian tech achievers","Voted","Green Party","Voted","Labour","Remain",-2,-1,-2,-1,0,0,0,-2,-2,2,144,0.833333333333333,0.75,0.777777777777778,0.25,0.5,0,0.916666666666667,0.4,0.666666666666667,0.6,1,0,0,1,38,2,0,-0.4
3,2,4,3,3,4,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0.5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,0,2,2,1,2,2,1,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.80749276067152,"E12000008 (SE England)",59,"Female","Indian","Religious (practising)","English is main language but not the only one","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","No","Fairly closely","It is mainly caused by human activity","Indian tech achievers","Voted","Conservatives","Voted","Conservatives","Remain",0,-1,0,NA,1,1,1,0,-1,1,145,0.833333333333333,0.875,0.861111111111111,0.75,0.333333333333333,0.666666666666667,0.833333333333333,0.6,0.2,0.7,0.833333333333333,0.833333333333333,0,1,59,1,2,0.111111111111111
